,chembl_ids,IC50s,SMILES
1235,CHEMBL2417755,340.0,CN1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1
4543,CHEMBL5277488,342.0,CC1CCCCN1c1ccc(/C=N/Nc2ccccc2)cc1
3260,CHEMBL4576799,342.2,C#CCN1CCC(/C=C/c2ccc(F)cc2)CC1
4648,CHEMBL5403831,343.0,COc1cccc(COc2ccc(CNc3ccccc3)c(O)c2)c1
3727,CHEMBL4550899,343.0,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2Cl)n(C)c1=O
1346,CHEMBL241618,344.0,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Cl)c2)n(C)c1=O
4711,CHEMBL5425546,344.0,Cc1ccc(NC(=O)c2coc3ccc(O)cc3c2=O)cc1
3705,CHEMBL241618,344.0,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Cl)c2)n(C)c1=O
1265,CHEMBL2420789,344.0,Cc1ccc(/C=C/C(=O)c2cccc(Cl)c2)o1
3713,CHEMBL4533073,346.0,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(F)c(Br)c2)n(C)c1=O
1107,CHEMBL2333926,346.0,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1
2167,CHEMBL3769793,348.0,CC1Oc2ccccc2C2CC(c3ccccc3Cl)=NN2C1=O
757,CHEMBL1461072,348.0,Cn1c(=O)c2c(nc(SCc3ccc(F)cc3)n2C)n(C)c1=O
1730,CHEMBL3402201,348.0,Clc1ccc(OCCOc2ccc3c(c2)OCCO3)cc1
1792,CHEMBL3415784,350.0,C#CCN(C)CC(=C)c1cccc(COc2cccc(OC)c2)c1.O=C(O)C(=O)O
4158,CHEMBL5094348,350.0,Cc1c(C)c2ccc(OCCCN(Cc3cccc(F)c3)C(C)C)cc2oc1=O
2775,CHEMBL4167140,350.0,Brc1ccc(COc2cccc(Br)c2)cc1
2445,CHEMBL4072860,350.0,CN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1
4765,CHEMBL5401875,350.0,O=C(c1cccc(Br)c1)c1sc2ccccc2c1O
4562,CHEMBL5284279,350.0,O=C1/C(=C(\O)c2cccc(Br)c2)Sc2ccccc21
988,CHEMBL2151664,350.7,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccccc1
2794,CHEMBL4170390,351.0,CC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1
2806,CHEMBL4165922,355.0,CCCCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1
1224,CHEMBL2418210,356.0,c1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1
1223,CHEMBL2418213,357.9,Clc1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1
3250,CHEMBL4177176,360.0,C#CCNC1CCc2c(OCCc3cccc(NC(=O)c4ccc(Cl)cc4)c3)cccc21
1843,CHEMBL3605357,360.0,COc1ccc2c(c1)c1cnccc1n2CCCCCCCCCn1c2ccncc2c2cc(OC)ccc21
4556,CHEMBL5267189,360.0,CCCCn1c2cc(OCc3cn(Cc4ccccc4Cl)nn3)ccc2c2ccnc(C)c21
431,CHEMBL1253762,362.0,CC1CCC(=NNc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)CC1
1000,CHEMBL2158248,364.0,O=C1NC(=O)c2cc(Sc3ccc(Br)cc3)ccc21
3734,CHEMBL4517303,364.0,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccc(Cl)cc2)n(C)c1=O
5090,CHEMBL3935026,365.0,Cn1cncc1C#Cc1ccc2c(=O)c(-c3ccc(CN[SH](=O)=O)cc3)coc2c1
1957,CHEMBL3935026,365.0,Cn1cncc1C#Cc1ccc2c(=O)c(-c3ccc(CN[SH](=O)=O)cc3)coc2c1
4651,CHEMBL5416185,366.0,Cc1ccc(COc2ccc(CNc3ccccc3)c(O)c2)cc1
980,CHEMBL2151556,366.21,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1nccs1
3954,CHEMBL4791284,366.3,C#CCN(C)CCCCOc1ccc2c(c1)CCC2=O
5559,CHEMBL6147426,366.73,O=c1ccc2cc(OCc3ccc(F)cc3)ccc2o1
5034,CHEMBL5639741,367.0,C=CCOc1ccc(-c2cc(=O)c3c(OC)cc(F)cc3o2)cc1
1688,CHEMBL3394534,369.0,Cc1c(C)c2ccc(/N=C/c3ccc(O)cc3O)cc2oc1=O
882,CHEMBL2058427,370.0,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C
2439,CHEMBL4093991,370.0,CN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1
4986,CHEMBL5596159,370.0,C#CCNc1ccccc1-c1cc(-c2ccc(OCCN3CCCCC3)cc2)nc(N)n1
3262,CHEMBL4534686,370.1,C#CCN1CCC(CCc2ccc(F)cc2)CC1
1093,CHEMBL2313294,370.2,COc1cccc(/C=C/c2cc3c(c(=O)n(C)c(=O)n3C)n2C)c1
4833,CHEMBL5567948,371.0,Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc(-c4ccccc4)cc3)nn2)cc1F
3728,CHEMBL4579508,371.0,Cn1c(=O)c2c(nc3n2CCCCN3Cc2cccc(Br)c2)n(C)c1=O
4531,CHEMBL5279769,372.0,O=c1cc(OCCN2CCOCC2)c2ccccc2o1
1523,CHEMBL3264956,375.71,CC1CC/C(=N\Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1
2257,CHEMBL3896947,376.0,O=C1/C(=C/c2ccccc2)Cc2cc(O)ccc21
1377,CHEMBL3121866,377.0,C#CCNCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1
3716,CHEMBL4517925,377.0,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)cc2F)n(C)c1=O
3351,CHEMBL4301944,379.0,CCC(C)(C)c1ccc(OCCCCN2CCCCC2)cc1
108,CHEMBL471221,380.0,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1C
4970,CHEMBL5591274,380.0,O=C1/C(=C/c2ccc(OCc3ccccc3Cl)cc2)Oc2cc(O)ccc21
4522,CHEMBL253777,380.0,COc1cc(O)ccc1C(=O)/C=C/c1ccc(O)cc1
2733,CHEMBL1384623,380.0,Nc1nn(-c2ccccc2)nc1C(=O)OCc1ccccc1
2447,CHEMBL4064264,380.0,COc1ccccc1CN(C)CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1
4535,CHEMBL5283324,380.0,CCCCOc1ccc(C2=NN(C(N)=S)C(c3ccccc3)C2)cc1
603,CHEMBL1806765,381.0,CC(C)CCCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C
601,CHEMBL1806763,383.0,Cn1c(=O)c2c(nc(OCCOc3ccccc3)n2C)n(C)c1=O
4993,CHEMBL5613964,384.0,C#CCN1CCN(CCCOc2ccc3c(ccn3S(=O)(=O)c3ccc(C(=O)NNCCC)cc3)c2)CC1
3641,CHEMBL4442891,385.0,Cn1c(=O)c2c(nc3n2CCN(c2cccc(Cl)c2)C3)n(C)c1=O
3890,CHEMBL4744451,385.0,O=c1c2ccccc2oc2ccc(OCCCCCCN3CCCCCC3)cc12
4837,CHEMBL5568453,386.67,Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc(N4CCCCC4)cc3)nn2)cc1F
2924,CHEMBL4214881,387.0,Cl.NCc1ccc(OCc2cccc(C(F)(F)F)c2)cc1
1693,CHEMBL3394529,388.0,Cc1cc(=O)oc2cc(/N=C/c3ccc(Br)cc3O)ccc12
1618,CHEMBL3319255,388.0,O=C(NCc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1
1169,CHEMBL2382435,389.0,COc1cccc(CCCC(=O)Nc2nc3ccccc3c(=O)s2)c1
5335,CHEMBL5920551,390.0,NC1CC1c1cccc(C(=O)Nc2cnn(-c3ccc(F)cc3)c2)c1
2450,CHEMBL4066985,390.0,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccc(N(C)C)cc1
3355,CHEMBL4303004,390.0,CCC(C)(C)c1ccc(OCCCCCCN2CCCCCC2)cc1
2209,CHEMBL3786282,391.0,O=C1/C(=C/c2ccc(N3CCCC3)cc2)Oc2cc(O)cc(O)c21
2498,CHEMBL4060152,392.0,O=C1COC(c2ccc(/N=N/c3ccc(Cl)cc3)cc2)=NN1
4415,CHEMBL3263556,393.0,O=C1/C(=C/c2ccc(N3CCCCC3)cc2)Oc2cc(O)cc(O)c21
2210,CHEMBL3263556,393.0,O=C1/C(=C/c2ccc(N3CCCCC3)cc2)Oc2cc(O)cc(O)c21
2908,CHEMBL4218134,396.0,Cl.NCCc1ccc(OCc2ccccc2F)cc1
3718,CHEMBL4537668,396.0,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Br)c2)n(C)c1=O
275,CHEMBL589765,397.0,Cc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1
3912,CHEMBL4794759,397.0,COc1cccc(-c2cnc3c4cccnc4nn3c2)c1
4792,CHEMBL5562447,397.0,O=C(NCc1ccc(F)cc1)c1nc2ccc(O)cc2s1
5711,CHEMBL6176970,400.0,O=C(/C=C/C=C/c1ccc(Br)cc1)c1ccc(Br)s1
1782,CHEMBL3415613,400.0,C#CCN(C)CC(=C)c1cccc(COc2ccccc2)c1.O=C(O)C(=O)O
507,CHEMBL1643120,400.0,O=C(Nc1ccccc1)c1coc2ccccc2c1=O
5678,CHEMBL33458,400.0,CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1
613,CHEMBL1643120,400.0,O=C(Nc1ccccc1)c1coc2ccccc2c1=O
1328,CHEMBL3093174,401.0,COc1ccc(/C=C2\COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1
2009,CHEMBL3736142,401.3,CC(=O)Oc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1
2914,CHEMBL4204803,402.0,Cl.Nc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1
4835,CHEMBL5561414,402.57,Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc(N4CCCC4)cc3)nn2)cc1F
722,CHEMBL1830147,407.0,N#Cc1ccc(/C=C/C(=O)Nc2cccc(Cl)c2)cc1
3715,CHEMBL4574192,407.0,COc1ccc(CN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)cc1Cl
360,CHEMBL1243150,410.0,CC1CCC/C(=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1
5154,CHEMBL3979032,410.0,c1ccc(-c2nc3ccc(N4CCCC4)nc3o2)cc1
2730,CHEMBL4128848,410.0,O=C(Nc1nc2cccc(Cl)c2[nH]1)c1ccccc1
671,CHEMBL1830827,410.0,O=C(O)c1cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2oc1=O
5017,CHEMBL5624766,410.0,CCCCCCCC1OC(=O)c2cc(N3N=C(c4cc(Cl)ccc4O)CC3=O)ccc21
349,CHEMBL1243214,410.0,CC1CCC/C(=N/Nc2nc(-c3ccc(F)cc3)cs2)C1
2370,CHEMBL3979032,410.0,c1ccc(-c2nc3ccc(N4CCCC4)nc3o2)cc1
3712,CHEMBL4579395,411.0,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(F)cc2Cl)n(C)c1=O
3203,CHEMBL4448928,411.0,CC(C)(C)c1ccc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1
1681,CHEMBL3394541,413.0,Cc1c(C)c2ccc(NCc3ccccc3O)cc2oc1=O
4872,CHEMBL5575196,413.4,CN(C)Cc1cc(=O)oc2cc(OCc3ccc(S(N)(=O)=O)cc3)ccc12
3347,CHEMBL4557594,417.0,CCC(C)(C)c1ccc(OCCCN2CCCC(C)(C)C2)cc1
3277,CHEMBL4471244,417.6,C#CCN1CCC(/C=C/c2ccc(F)cc2Cl)CC1
1877,CHEMBL2236844,419.0,COc1ccc(C(=O)/C=C/c2ccccc2OC)cc1
4169,CHEMBL5079544,420.0,CN(CCCO)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1
365,CHEMBL1243182,420.0,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1
3965,CHEMBL4783426,422.0,C#CCN(C)CCCCCCCCOc1ccc2c(c1)OCCC2=O
4644,CHEMBL5438301,423.0,Oc1cc(OCc2ccccc2Cl)ccc1CNc1ccccc1
3495,CHEMBL4475910,424.6,CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O
3626,CHEMBL4556578,425.0,Cn1c(=O)c2c(nc3n2CCN(CCc2ccc(Cl)cc2C(F)(F)F)C3)n(C)c1=O
3717,CHEMBL4569201,426.0,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Br)cc2F)n(C)c1=O
3665,CHEMBL4589080,427.0,O=C(Nc1ccccc1Cl)c1coc2ccccc2c1=O
3346,CHEMBL4560631,428.0,CCC(C)(C)c1ccc(OCCCN2CCCC(C)C2)cc1
4823,CHEMBL5557017,428.0,COc1ccc2nc(C(=O)NC3CCCCC3)sc2c1
4516,CHEMBL5277373,430.0,CCN(CC)Cc1ccc(/C=C/C(=O)c2ccc(-c3ccc(C(C)C(=O)OC)cc3F)cc2)cc1O
2752,CHEMBL4160195,430.0,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccc(Cl)cc3)cc1)-c1ccccc1S(=O)(=O)N2C
4511,CHEMBL5275006,430.0,CCN1CCN(Cc2ccc(/C=C/C(=O)c3ccc(-c4ccc(C(C)C(=O)OC)cc4F)cc3)cc2O)CC1
4513,CHEMBL5276745,430.0,COC(=O)C(C)c1ccc(-c2ccc(C(=O)/C=C/c3ccc(CN4CCOCC4)c(O)c3)cc2)c(F)c1
4512,CHEMBL5285157,430.0,COC(=O)C(C)c1ccc(-c2ccc(C(=O)/C=C/c3ccc(CN4CCCCC4)c(O)c3)cc2)c(F)c1
4514,CHEMBL5271643,430.0,COC(=O)C(C)c1ccc(-c2ccc(C(=O)/C=C/c3ccc(CN(C)C)c(O)c3)cc2)c(F)c1
1835,CHEMBL3585856,430.0,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(O)ccc2O)cc1
4515,CHEMBL5285101,430.0,COC(=O)C(C)c1ccc(-c2ccc(C(=O)/C=C/c3ccc(CN4CCN(C)CC4)c(O)c3)cc2)c(F)c1
4517,CHEMBL5270203,430.0,COC(=O)C(C)c1ccc(-c2ccc(C(=O)/C=C/c3ccc(CN4CCCC4)c(O)c3)cc2)c(F)c1
1082,CHEMBL2313284,430.3,Cn1c(=O)c2c(nc(/C=C/c3ccc(Cl)cc3)n2C)n(C)c1=O
4143,CHEMBL5083991,431.0,NC(=O)[C@@H]1C[C@H](O)CN1Cc1ccc(OCc2cccc(F)c2)cc1
1089,CHEMBL2313298,431.5,Cn1c(=O)c2c(cc(/C=C/c3ccc(C(F)(F)F)cc3)n2C)n(C)c1=O
2500,CHEMBL4098543,433.0,O=C1COC(c2ccc(/N=C/c3ccc(Cl)cc3)cc2)=NN1
4652,CHEMBL5399743,435.0,CC(C)(C)c1ccc(COc2ccc(CNc3ccccc3)c(O)c2)cc1
974,CHEMBL2151546,435.91,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1ccncc1
3263,CHEMBL4476198,436.2,C#CCN1CCC(/C=C/c2cc(F)c(F)cc2F)CC1
4794,CHEMBL5558983,437.0,O=C(NCc1cccc(Cl)c1)c1nc2ccc(O)cc2s1
1326,CHEMBL3093176,437.0,COc1ccc(/C=C2\COc3cc(OCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1
3168,CHEMBL4576407,439.0,NS(=O)(=O)c1cc(-c2nnc(-c3ccccc3)o2)ccc1Cl
4971,CHEMBL5594382,440.0,O=C1/C(=C/c2ccc(OCc3ccccc3Br)cc2)Oc2cc(O)ccc21
4914,CHEMBL5565806,440.0,O=C1C(c2cc(-c3cccc(F)c3)no2)=CS(=O)(=O)c2ccccc21
398,CHEMBL1254625,440.0,O=C(/C=C/c1cccc(Cl)c1)Oc1ccc2c(c1)CC(=O)O2
1793,CHEMBL3415785,440.0,C#CCN(C)CC(=C)c1cccc(COc2ccc(OC)cc2)c1.O=C(O)C(=O)O
2918,CHEMBL3094311,440.0,Cl.NCc1ccc(OCc2ccc(Cl)cc2)cc1
4962,CHEMBL5591978,443.3,NC(=O)Cc1nc2cc(OCc3ccc(Cl)cc3)ccc2[nH]1
3591,CHEMBL4569054,445.0,Cc1c(C)c2ccc(OC3CCN(Cc4ccccc4)CC3)cc2oc1=O
891,CHEMBL463249,447.0,CN1C(=N)N(C)/C(=C/c2c[nH]c3cc(Br)ccc23)C1=O
707,CHEMBL1830132,447.0,O=C(/C=C/c1ccccc1)Nc1cccc(Br)c1
3233,CHEMBL4516218,448.0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)OCCc1ccccc1
1273,CHEMBL2420783,449.0,Cc1ccc(C(=O)/C=C/c2cccc(Br)c2)o1
1059,CHEMBL2204769,449.0,N#Cc1ccc(SCc2ccc(F)cc2)cc1
509,CHEMBL1643122,450.0,COc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1
2170,CHEMBL396778,450.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
861,CHEMBL2058694,450.0,O=C1NC(=S)N/C1=C\c1c[nH]c2cccc(Br)c12
839,CHEMBL2029532,450.0,NC/C=C(/F)COc1ccc(Oc2ccccc2)cc1
144,CHEMBL489720,450.0,COc1ccc(C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1
4938,CHEMBL5574853,450.0,COc1cc(NC(=O)c2ccc3c(c2)OCCO3)ccc1Cl
2920,CHEMBL3094319,452.0,Cl.NCc1ccc(OCc2ccc(F)cc2)cc1
2166,CHEMBL3770032,452.0,CC1Oc2ccccc2C2CC(c3ccc(Cl)cc3)=NN2C1=O
1001,CHEMBL2158247,457.0,O=C1NC(=O)c2cc(Sc3ccc(Cl)cc3)ccc21
5619,CHEMBL1421141,460.0,Fc1ccc(CN=C(S)Nc2cccc(Cl)c2)cc1
2448,CHEMBL4077948,460.0,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC
3896,CHEMBL4754407,460.0,C#CCNC1CCc2c(OCCCCCN3CCN(c4cccc5c4ccn5Cc4cccc(Cl)c4)CC3)cccc21
112,CHEMBL469768,460.0,O=C(Nc1c(F)c(F)c(F)c(F)c1F)c1cc2ccccc2oc1=O
2163,CHEMBL3769971,467.0,COc1ccc(C2=NN3C(=O)COc4c(Br)cc(Br)cc4C3C2)cc1
143,CHEMBL490923,470.0,CS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1
4766,CHEMBL5415052,470.0,Cc1ccc(C(=O)c2sc3ccccc3c2O)cc1
2610,CHEMBL4078343,470.0,O=c1ccc2ccc(OCCN3CCC(Cc4ccccc4)CC3)cc2o1
1173,CHEMBL2382431,470.0,COc1cccc(/C=C/C(=O)Nc2nc3ccccc3c(=O)s2)c1
2272,CHEMBL3918471,471.0,COc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1
1026,CHEMBL2206099,471.0,Cn1c(=O)c2c(nc([S+]([O-])CCc3ccc(Br)cc3)n2C)n(C)c1=O
3235,CHEMBL4540338,471.0,N#C/C(=C\C=C\c1ccc2c(c1)OCO2)C(=O)NCc1ccccc1
1883,CHEMBL34398,471.0,COc1ccc(C(=O)/C=C/c2ccccc2)cc1
566,CHEMBL1766557,476.51,COc1ccc(/C=C2\COc3ccccc3C2=O)cc1O
428,CHEMBL1253764,477.0,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1
5652,CHEMBL6172625,479.0,O=C1S/C(=C\c2ccc(N3CCN(c4ccc(F)cc4)CC3)cc2)C(=O)N1Cc1ccccc1
4965,CHEMBL673,479.3,C#CCN(C)Cc1ccccc1
579,CHEMBL1766549,479.7,O=C1/C(=C/c2ccccc2)COc2ccccc21
4987,CHEMBL5597025,480.0,C#CCOc1ccccc1-c1cc(-c2ccc(Cl)cc2)nc(-c2ccccc2)n1
5089,CHEMBL972,480.0,C#CCN(C)[C@H](C)Cc1ccccc1
5609,CHEMBL1516556,480.0,COc1ccc(NC(S)=NCc2ccc(F)cc2)cc1
3247,CHEMBL4551190,480.0,C#CCNC1CCc2c(OCCc3cc(NC(=O)COC(C)=O)ccc3Cl)cccc21
238,CHEMBL607571,480.0,COc1ccc(-c2cc(=S)c3ccccc3o2)cc1
4167,CHEMBL4464759,480.0,Cc1c(C)c2ccc(OCC3CCN(CCCO)CC3)cc2oc1=O
3329,CHEMBL4464759,480.0,Cc1c(C)c2ccc(OCC3CCN(CCCO)CC3)cc2oc1=O
1092,CHEMBL2313295,480.0,Cn1c(=O)c2c(cc(/C=C/c3cccc(C(F)(F)F)c3)n2C)n(C)c1=O
1912,CHEMBL972,480.0,C#CCN(C)[C@H](C)Cc1ccccc1
3324,CHEMBL4468552,480.0,Cc1cc(=O)oc2cc(OCC3CCN(Cc4cccc(CO)c4)CC3)ccc12
4642,CHEMBL5428123,481.0,Oc1cc(OCc2ccccc2)ccc1CNc1ccccc1
1691,CHEMBL3394531,481.0,Cc1c(Cl)c(=O)oc2cc(/N=C/c3ccccc3O)ccc12
3148,CHEMBL1701338,482.0,Oc1nc(SCc2ccc(Cl)cc2)nc2ccccc12
990,CHEMBL2151666,482.16,Fc1ccc(-c2csc(N/N=C\c3cccnc3)n2)cc1
1040,CHEMBL43185,483.0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
563,CHEMBL1766561,483.88,Nc1cc(/C=C2\COc3ccccc3C2=O)ccc1O
1060,CHEMBL2204768,484.0,N#Cc1ccc(SCc2ccc(Br)cc2)cc1
1130,CHEMBL2332182,486.35,COc1cc(/C=C/C=C/C(=O)c2c(O)cccc2OC)ccc1O
4035,CHEMBL4868008,488.0,C#CCNC1CCc2c(SCc3ccc(Br)cc3)cccc21
5566,CHEMBL6148106,490.0,S=C(NCCc1ccccc1)Nc1cc(Cl)cc(Cl)c1
1992,CHEMBL2420693,490.0,Cc1ccc(C(=O)/C=C/c2cccc(Cl)c2)o1
36,CHEMBL2094026,490.0,Cl.NCC[C@H]1C[C@]1(F)c1ccccc1
1275,CHEMBL2420693,490.0,Cc1ccc(C(=O)/C=C/c2cccc(Cl)c2)o1
1239,CHEMBL2417749,490.0,CN1N=C(c2ccc(O)cc2O)CC1c1ccc(F)cc1
564,CHEMBL1766560,490.84,O=C1/C(=C/c2ccc(O)c([N+](=O)[O-])c2)COc2ccccc21
314,CHEMBL1213911,493.83,COc1cccc(-c2csc(N/N=C/c3cccs3)n2)c1
1045,CHEMBL2203919,497.0,CC1CCN(C(=O)/C=C/c2ccc3c(c2)OCO3)CC1
252,CHEMBL600597,500.0,Cc1ccc(C2CC(=O)c3ccc(C)cc3O2)cc1
1023,CHEMBL2206102,500.0,Cn1c(=O)c2c(nc(SCCCc3ccccc3)n2C)n(C)c1=O
145,CHEMBL490922,500.0,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccc(F)cc1
83,CHEMBL472080,500.0,O=C(NC1CCCCC1)c1cc2ccccc2oc1=O
2727,CHEMBL1411671,500.0,Cc1ccccc1COC(=O)c1nn(-c2ccccc2)nc1N
1131,CHEMBL2332181,501.66,COc1cc(/C=C/C=C/C(=O)c2ccccc2O)ccc1O
3295,CHEMBL4539823,501.8,C#CCN1CCC(CCc2cccc(C(F)(F)F)c2)CC1
2160,CHEMBL3771168,504.0,O=C1COc2ccc(Cl)cc2C2CC(c3ccc(Cl)cc3)=NN12
4247,CHEMBL257990,506.7,N[C@H]1C[C@@H]1c1ccccc1
5603,CHEMBL5184067,510.0,COc1ccc(NC(=S)NCc2ccccc2)cc1
4982,CHEMBL5594046,510.0,O=C(/C=C/c1ccccc1Cl)c1cc2ccccc2oc1=O
1694,CHEMBL3394528,512.0,Cc1ccc(/C=N/c2ccc3c(C)cc(=O)oc3c2)c(O)c1
2586,CHEMBL4091517,512.6,Cc1ccc2occ(C(=O)Nc3ccc(O)cc3)c(=O)c2c1
1722,CHEMBL144555,513.0,c1ccc(COc2ccc3c(c2)OCO3)cc1
3706,CHEMBL4521398,515.0,Cn1c(=O)c2c(nc3n2CCN3Cc2ccc(Cl)c(Cl)c2)n(C)c1=O
1327,CHEMBL3093175,518.0,COc1ccc(/C=C2\COc3cc(OCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1
1104,CHEMBL2333929,519.0,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1
1832,CHEMBL3585847,520.0,C#CCN(C)[C@H](C)Cc1ccc(NCc2ncccc2C)cc1
2113,CHEMBL3769586,523.46,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)O[C@H]1c1ccc(Cl)c(Cl)c1
1278,CHEMBL2377627,529.0,O=C(/C=C/c1cccc(Cl)c1)c1ccccc1
1990,CHEMBL2377627,529.0,O=C(/C=C/c1cccc(Cl)c1)c1ccccc1
959,CHEMBL2151688,529.48,Fc1ccc(-c2csc(N/N=C\c3c[nH]c4ccccc34)n2)c(F)c1
2781,CHEMBL4165641,530.0,O=Cc1cccc(OCc2cccc(Br)c2)c1
3806,CHEMBL887,530.0,C#CCN[C@@H]1CCc2ccccc21
4156,CHEMBL5081574,530.0,Cc1c(C)c2ccc(OCC3CCN(CCCC(F)F)CC3)cc2oc1=O
224,CHEMBL598321,530.0,Cc1ccc([C@H]2CC(=O)c3ccc(C)cc3O2)cc1
4904,CHEMBL5567284,530.0,Cc1cccc(-c2cc(-c3csc4ccccc4c3=O)on2)c1
3851,CHEMBL4790118,530.0,C#CCN(Cc1ccc(OCc2cccc(F)c2)cc1)[C@@H](C)C(N)=O
2611,CHEMBL4096387,530.0,Cc1cc(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12
1061,CHEMBL2204767,531.0,N#Cc1ccc(SCc2ccc(Cl)cc2)cc1
3018,CHEMBL4247011,532.0,CN(CC(=O)O)[C@H](CC#N)Cc1ccc(OCc2ccccc2)cc1
706,CHEMBL1830131,532.0,O=C(/C=C/c1ccccc1)Nc1cccc(Cl)c1
1398,CHEMBL3121777,535.0,C#CCCCOc1ccc2cc(C(=O)c3ccc(OC)cc3)c(=O)oc2c1
3681,CHEMBL4538163,538.0,Cc1ccc(SC(=O)c2coc3ccccc3c2=O)cc1
1759,CHEMBL3417301,540.0,Cc1cc2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O
5327,CHEMBL5873037,540.0,NC1CC1c1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1
2998,CHEMBL4218833,541.0,O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)Cc2cc(F)ccc21
1680,CHEMBL3394542,542.0,Cc1c(Cl)c(=O)oc2cc(NCc3ccccc3O)ccc12
2499,CHEMBL4082044,542.0,O=C1COC(c2ccc(/C=C/c3ccc(Cl)cc3)cc2)=NN1
1261,CHEMBL2420792,543.0,O=C(/C=C/c1ccc(Br)o1)c1ccc(F)cc1
1083,CHEMBL2313279,543.3,Cn1c(=O)c2c(cc(/C=C/c3ccc(C#N)cc3)n2C)n(C)c1=O
